  -2.1730479948951498e+08   2.9169857550088072e+08   8.3983661496045470e+07   7.3843033402777778e+05
  -2.1706110855701607e+08   2.9139698031190407e+08   8.3892942772063583e+07   7.3843033472222218e+05
  -2.1681744828454897e+08   2.9109536090901786e+08   8.3802223710808679e+07   7.3843033541666670e+05
  -2.1657381866985831e+08   2.9079371728176576e+08   8.3711504311875179e+07   7.3843033611111110e+05
  -2.1633021971547535e+08   2.9049204943785524e+08   8.3620784575403973e+07   7.3843033680555550e+05
  -2.1608665142367080e+08   2.9019035738424700e+08   8.3530064501483738e+07   7.3843033750000002e+05
  -2.1584311379201126e+08   2.8988864110964793e+08   8.3439344089707389e+07   7.3843033819444443e+05
  -2.1559960682301837e+08   2.8958690062169874e+08   8.3348623340188876e+07   7.3843033888888895e+05
  -2.1535613051910758e+08   2.8928513592808235e+08   8.3257902253051609e+07   7.3843033958333335e+05
  -2.1511268487787914e+08   2.8898334701747912e+08   8.3167180827873349e+07   7.3843034027777775e+05
  -2.1486926990176532e+08   2.8868153389741379e+08   8.3076459064760610e+07   7.3843034097222227e+05
  -2.1462588559324944e+08   2.8837969657550365e+08   8.2985736963852674e+07   7.3843034166666667e+05
  -2.1438253194989410e+08   2.8807783504073715e+08   8.2895014524715126e+07   7.3843034236111108e+05
  -2.1413920897420329e+08   2.8777594930069518e+08   8.2804291747455016e+07   7.3843034305555560e+05
  -2.1389591666698208e+08   2.8747403935662496e+08   8.2713568632029429e+07   7.3843034375000000e+05
  -2.1365265503063932e+08   2.8717210521587783e+08   8.2622845178523228e+07   7.3843034444444440e+05
  -2.1340942406268728e+08   2.8687014686716539e+08   8.2532121386524826e+07   7.3843034513888892e+05
  -2.1316622376556477e+08   2.8656816431806612e+08   8.2441397256130293e+07   7.3843034583333333e+05
  -2.1292305414014259e+08   2.8626615756996161e+08   8.2350672787286311e+07   7.3843034652777773e+05
  -2.1267991518719643e+08   2.8596412662407273e+08   8.2259947979899883e+07   7.3843034722222225e+05
  -2.1243680690757990e+08   2.8566207148174387e+08   8.2169222833938405e+07   7.3843034791666665e+05
  -2.1219372930375469e+08   2.8535999215078431e+08   8.2078497349483564e+07   7.3843034861111105e+05
  -2.1195068237333155e+08   2.8505788862014681e+08   8.1987771526121095e+07   7.3843034930555557e+05
  -2.1170766611862504e+08   2.8475576089694005e+08   8.1897045363936812e+07   7.3843034999999998e+05
  -2.1146468054036275e+08   2.8445360898200142e+08   8.1806318862855390e+07   7.3843035069444450e+05
  -2.1122172563934329e+08   2.8415143287676412e+08   8.1715592022801131e+07   7.3843035138888890e+05
  -2.1097880141654411e+08   2.8384923258314967e+08   8.1624864843712032e+07   7.3843035208333330e+05
  -2.1073590787272009e+08   2.8354700810233092e+08   8.1534137325509191e+07   7.3843035277777782e+05
  -2.1049304500852084e+08   2.8324475943501073e+08   8.1443409468098685e+07   7.3843035347222222e+05
  -2.1025021282464069e+08   2.8294248658196050e+08   8.1352681271388292e+07   7.3843035416666663e+05
  -2.1000741132186416e+08   2.8264018954448146e+08   8.1261952735305697e+07   7.3843035486111115e+05
  -2.0976464050107020e+08   2.8233786832427227e+08   8.1171223859765768e+07   7.3843035555555555e+05
  -2.0952190036317158e+08   2.8203552292298281e+08   8.1080494644711658e+07   7.3843035624999995e+05
  -2.0927919090897924e+08   2.8173315334201556e+08   8.0989765090069696e+07   7.3843035694444447e+05
  -2.0903651213910851e+08   2.8143075958221531e+08   8.0899035195718616e+07   7.3843035763888888e+05
  -2.0879386405437332e+08   2.8112834164452732e+08   8.0808304961594135e+07   7.3843035833333328e+05
  -2.0855124665384620e+08   2.8082589952410066e+08   8.0717574387403801e+07   7.3843035902777780e+05
  -2.0830865994175056e+08   2.8052343323498297e+08   8.0626843473460212e+07   7.3843035972222220e+05
  -2.0806610391724038e+08   2.8022094277265942e+08   8.0536112219490349e+07   7.3843036041666672e+05
  -2.0782357858111951e+08   2.7991842813813972e+08   8.0445380625401348e+07   7.3843036111111112e+05
  -2.0758108393394157e+08   2.7961588933198744e+08   8.0354648691092327e+07   7.3843036180555553e+05
  -2.0733861997629955e+08   2.7931332635489398e+08   8.0263916416445374e+07   7.3843036250000005e+05
  -2.0709618670747569e+08   2.7901073920220429e+08   8.0173183801215038e+07   7.3843036319444445e+05
  -2.0685378413160861e+08   2.7870812788814920e+08   8.0082450845672414e+07   7.3843036388888885e+05
  -2.0661141224771687e+08   2.7840549240745300e+08   7.9991717549536601e+07   7.3843036458333337e+05
  -2.0636907105651119e+08   2.7810283276099569e+08   7.9900983912713125e+07   7.3843036527777778e+05
  -2.0612676055716139e+08   2.7780014894401282e+08   7.9810249934911832e+07   7.3843036597222218e+05
  -2.0588448075380811e+08   2.7749744097065282e+08   7.9719515616424069e+07   7.3843036666666670e+05
  -2.0564223164546624e+08   2.7719470883548623e+08   7.9628780956954286e+07   7.3843036736111110e+05
  -2.0540001323271099e+08   2.7689195253916329e+08   7.9538045956403285e+07   7.3843036805555550e+05
  -2.0515782551467028e+08   2.7658917207671392e+08   7.9447310614471257e+07   7.3843036875000002e+05
  -2.0491566849552327e+08   2.7628636746232575e+08   7.9356574931449622e+07   7.3843036944444443e+05
  -2.0467354217266029e+08   2.7598353868456173e+08   7.9265838906860903e+07   7.3843037013888895e+05
  -2.0443144655002642e+08   2.7568068575676936e+08   7.9175102540957958e+07   7.3843037083333335e+05
  -2.0418938162672251e+08   2.7537780867403191e+08   7.9084365833457813e+07   7.3843037152777775e+05
  -2.0394734740201485e+08   2.7507490743184936e+08   7.8993628784092292e+07   7.3843037222222227e+05
  -2.0370534387983951e+08   2.7477198204370475e+08   7.8902891393108740e+07   7.3843037291666667e+05
  -2.0346337105750889e+08   2.7446903249763304e+08   7.8812153660026461e+07   7.3843037361111108e+05
  -2.0322142893881389e+08   2.7416605880674481e+08   7.8721415585066110e+07   7.3843037430555560e+05
  -2.0297951752127802e+08   2.7386306095973879e+08   7.8630677167774245e+07   7.3843037500000000e+05
  -2.0273763680896524e+08   2.7356003897084153e+08   7.8539938408413231e+07   7.3843037569444440e+05
  -2.0249578679949534e+08   2.7325699282926840e+08   7.8449199306517214e+07   7.3843037638888892e+05
  -2.0225396749688876e+08   2.7295392254865772e+08   7.8358459862349778e+07   7.3843037708333333e+05
  -2.0201217889832175e+08   2.7265082811695123e+08   7.8267720075406715e+07   7.3843037777777773e+05
  -2.0177042100776541e+08   2.7234770954768455e+08   7.8176979945925966e+07   7.3843037847222225e+05
  -2.0152869382275680e+08   2.7204456682994485e+08   7.8086239473447770e+07   7.3843037916666665e+05
  -2.0128699734579822e+08   2.7174139997150129e+08   7.7995498658054560e+07   7.3843037986111105e+05
  -2.0104533157910997e+08   2.7143820897963417e+08   7.7904757499793768e+07   7.3843038055555557e+05
  -2.0080369652004790e+08   2.7113499384265184e+08   7.7814015998180166e+07   7.3843038124999998e+05
  -2.0056209217253691e+08   2.7083175457386792e+08   7.7723274153451413e+07   7.3843038194444450e+05
  -2.0032051853392103e+08   2.7052849116180640e+08   7.7632531965101287e+07   7.3843038263888890e+05
  -2.0007897560655645e+08   2.7022520361396259e+08   7.7541789433205292e+07   7.3843038333333330e+05
  -1.9983746339119172e+08   2.6992189193162215e+08   7.7451046557648957e+07   7.3843038402777782e+05
  -1.9959598189016822e+08   2.6961855612214530e+08   7.7360303338486329e+07   7.3843038472222222e+05
  -1.9935453110073444e+08   2.6931519617391258e+08   7.7269559775199637e+07   7.3843038541666663e+05
  -1.9911311102515495e+08   2.6901181209367430e+08   7.7178815867864341e+07   7.3843038611111115e+05
  -1.9887172166408038e+08   2.6870840388276154e+08   7.7088071616330937e+07   7.3843038680555555e+05
  -1.9863036302002883e+08   2.6840497154922056e+08   7.6997327020675078e+07   7.3843038749999995e+05
  -1.9838903509048840e+08   2.6810151508193138e+08   7.6906582080417410e+07   7.3843038819444447e+05
  -1.9814773787749448e+08   2.6779803448738873e+08   7.6815836795564070e+07   7.3843038888888888e+05
  -1.9790647138165852e+08   2.6749452976632711e+08   7.6725091165991187e+07   7.3843038958333328e+05
  -1.9766523560374072e+08   2.6719100092036626e+08   7.6634345191578314e+07   7.3843039027777780e+05
  -1.9742403054457593e+08   2.6688744795120576e+08   7.6543598872195646e+07   7.3843039097222220e+05
  -1.9718285620482051e+08   2.6658387085994211e+08   7.6452852207727253e+07   7.3843039166666672e+05
  -1.9694171258501881e+08   2.6628026964715433e+08   7.6362105198001027e+07   7.3843039236111112e+05
  -1.9670059968726891e+08   2.6597664431965491e+08   7.6271357843050182e+07   7.3843039305555553e+05
  -1.9645951750892353e+08   2.6567299486581901e+08   7.6180610142375216e+07   7.3843039375000005e+05
  -1.9621846605236852e+08   2.6536932129338500e+08   7.6089862096008182e+07   7.3843039444444445e+05
  -1.9597744531826258e+08   2.6506562360354653e+08   7.5999113703817442e+07   7.3843039513888885e+05
  -1.9573645530718869e+08   2.6476190179703704e+08   7.5908364965657815e+07   7.3843039583333337e+05
  -1.9549549601969835e+08   2.6445815587466785e+08   7.5817615881372884e+07   7.3843039652777778e+05
  -1.9525456745649657e+08   2.6415438583780017e+08   7.5726866450826079e+07   7.3843039722222218e+05
  -1.9501366961660990e+08   2.6385059168135583e+08   7.5636116673694745e+07   7.3843039791666670e+05
  -1.9477280250389963e+08   2.6354677341862831e+08   7.5545366550172448e+07   7.3843039861111110e+05
  -1.9453196611767495e+08   2.6324293104463524e+08   7.5454616080112770e+07   7.3843039930555550e+05
  -1.9429116045757577e+08   2.6293906455893394e+08   7.5363865262971029e+07   7.3843040000000002e+05
  -1.9405038552469656e+08   2.6263517396329850e+08   7.5273114098800316e+07   7.3843040069444443e+05
  -1.9380964131976211e+08   2.6233125925917178e+08   7.5182362587457001e+07   7.3843040138888895e+05
  -1.9356892784353149e+08   2.6202732044797990e+08   7.5091610728788674e+07   7.3843040208333335e+05
  -1.9332824509496987e+08   2.6172335752466527e+08   7.5000858522478834e+07   7.3843040277777775e+05
  -1.9308759307784453e+08   2.6141937050237414e+08   7.4910105968697429e+07   7.3843040347222227e+05
  -1.9284697179097420e+08   2.6111535937517837e+08   7.4819353067095608e+07   7.3843040416666667e+05
  -1.9260638123486692e+08   2.6081132414358065e+08   7.4728599817513332e+07   7.3843040486111108e+05
  -1.9236582140840566e+08   2.6050726480238250e+08   7.4637846219574675e+07   7.3843040555555560e+05
  -1.9212529231558329e+08   2.6020318136537260e+08   7.4547092273512170e+07   7.3843040625000000e+05
  -1.9188479395542186e+08   2.5989907382769576e+08   7.4456337978979215e+07   7.3843040694444440e+05
  -1.9164432632696438e+08   2.5959494218435258e+08   7.4365583335648850e+07   7.3843040763888892e+05
  -1.9140388943407568e+08   2.5929078644891390e+08   7.4274828343712121e+07   7.3843040833333333e+05
  -1.9116348327555037e+08   2.5898660661557353e+08   7.4184073002797365e+07   7.3843040902777773e+05
  -1.9092310785019135e+08   2.5868240267852390e+08   7.4093317312545136e+07   7.3843040972222225e+05
  -1.9068276316186011e+08   2.5837817465131047e+08   7.4002561273142561e+07   7.3843041041666665e+05
  -1.9044244920973456e+08   2.5807392252952978e+08   7.3911804884262711e+07   7.3843041111111105e+05
  -1.9020216599265695e+08   2.5776964630754474e+08   7.3821048145549059e+07   7.3843041180555557e+05
  -1.8996191351416814e+08   2.5746534599794352e+08   7.3730291057153538e+07   7.3843041249999998e+05
  -1.8972169177157208e+08   2.5716102158897033e+08   7.3639533618535846e+07   7.3843041319444450e+05
  -1.8948150076890981e+08   2.5685667309504554e+08   7.3548775829900101e+07   7.3843041388888890e+05
  -1.8924134050343487e+08   2.5655230050438559e+08   7.3458017690708071e+07   7.3843041458333330e+05
  -1.8900121097876206e+08   2.5624790382977983e+08   7.3367259201107636e+07   7.3843041527777782e+05
  -1.8876111219217786e+08   2.5594348305971837e+08   7.3276500360571072e+07   7.3843041597222222e+05
  -1.8852104414609477e+08   2.5563903820226431e+08   7.3185741169110060e+07   7.3843041666666663e+05
  -1.8828100684264606e+08   2.5533456926427585e+08   7.3094981626726016e+07   7.3843041736111115e+05
  -1.8804100027881643e+08   2.5503007623325452e+08   7.3004221732825160e+07   7.3843041805555555e+05
  -1.8780102445819122e+08   2.5472555912202242e+08   7.2913461487562433e+07   7.3843041874999995e+05
  -1.8756107937819132e+08   2.5442101791922769e+08   7.2822700890413254e+07   7.3843041944444447e+05
  -1.8732116504113501e+08   2.5411645263268206e+08   7.2731939941369653e+07   7.3843042013888888e+05
  -1.8708128144925174e+08   2.5381186327008525e+08   7.2641178640431374e+07   7.3843042083333328e+05
  -1.8684142859978721e+08   2.5350724981970942e+08   7.2550416987057388e+07   7.3843042152777780e+05
  -1.8660160649478772e+08   2.5320261228813010e+08   7.2459654981200159e+07   7.3843042222222220e+05
  -1.8636181513463429e+08   2.5289795067604694e+08   7.2368892622668967e+07   7.3843042291666672e+05
  -1.8612205452151257e+08   2.5259326499063519e+08   7.2278129911431849e+07   7.3843042361111112e+05
  -1.8588232465275624e+08   2.5228855522060454e+08   7.2187366846941724e+07   7.3843042430555553e+05
  -1.8564262553047326e+08   2.5198382137308425e+08   7.2096603429197401e+07   7.3843042500000005e+05
  -1.8540295715505803e+08   2.5167906344842112e+08   7.2005839657965928e+07   7.3843042569444445e+05
  -1.8516331952685979e+08   2.5137428144703001e+08   7.1915075533020332e+07   7.3843042638888885e+05
  -1.8492371264640957e+08   2.5106947536996937e+08   7.1824311054164663e+07   7.3843042708333337e+05
  -1.8468413651428169e+08   2.5076464521824482e+08   7.1733546221201763e+07   7.3843042777777778e+05
  -1.8444459113085416e+08   2.5045979099269482e+08   7.1642781033913195e+07   7.3843042847222218e+05
  -1.8420507649830151e+08   2.5015491270027435e+08   7.1552015492277533e+07   7.3843042916666670e+05
  -1.8396559261375859e+08   2.4985001032937795e+08   7.1461249595700890e+07   7.3843042986111110e+05
  -1.8372613947937021e+08   2.4954508388702616e+08   7.1370483344170883e+07   7.3843043055555550e+05
  -1.8348671709553298e+08   2.4924013337385944e+08   7.1279716737450913e+07   7.3843043125000002e+05
  -1.8324732546267661e+08   2.4893515879050392e+08   7.1188949775324509e+07   7.3843043194444443e+05
  -1.8300796457956451e+08   2.4863016013144800e+08   7.1098182457388759e+07   7.3843043263888895e+05
  -1.8276863444993123e+08   2.4832513741003105e+08   7.1007414783785984e+07   7.3843043333333335e+05
  -1.8252933507269061e+08   2.4802009062091032e+08   7.0916646754115805e+07   7.3843043402777775e+05
  -1.8229006644827026e+08   2.4771501976515615e+08   7.0825878368160635e+07   7.3843043472222227e+05
  -1.8205082857712272e+08   2.4740992484360209e+08   7.0735109625693768e+07   7.3843043541666667e+05
  -1.8181162145962137e+08   2.4710480585653257e+08   7.0644340526479736e+07   7.3843043611111108e+05
  -1.8157244509598893e+08   2.4679966280423537e+08   7.0553571070272982e+07   7.3843043680555560e+05
  -1.8133329948669598e+08   2.4649449568742669e+08   7.0462801256840602e+07   7.3843043750000000e+05
  -1.8109418463059837e+08   2.4618930450092426e+08   7.0372031085775524e+07   7.3843043819444440e+05
  -1.8085510053140435e+08   2.4588408925816697e+08   7.0281260557212844e+07   7.3843043888888892e+05
  -1.8061604718789440e+08   2.4557884995335308e+08   7.0190489670735240e+07   7.3843043958333333e+05
  -1.8037702460020590e+08   2.4527358658665183e+08   7.0099718426070780e+07   7.3843044027777773e+05
  -1.8013803276718375e+08   2.4496829915257192e+08   7.0008946822811082e+07   7.3843044097222225e+05
  -1.7989907169270039e+08   2.4466298766505393e+08   6.9918174861092687e+07   7.3843044166666665e+05
  -1.7966014137554201e+08   2.4435765211885804e+08   6.9827402540506497e+07   7.3843044236111105e+05
  -1.7942124181429201e+08   2.4405229250758398e+08   6.9736629860594615e+07   7.3843044305555557e+05
  -1.7918237301254064e+08   2.4374690884440461e+08   6.9645856821471781e+07   7.3843044374999998e+05
  -1.7894353496755362e+08   2.4344150111790532e+08   6.9555083422545493e+07   7.3843044444444450e+05
  -1.7870472768290994e+08   2.4313606934117305e+08   6.9464309663926244e+07   7.3843044513888890e+05
  -1.7846595115716317e+08   2.4283061350776774e+08   6.9373535545145780e+07   7.3843044583333330e+05
  -1.7822720538908049e+08   2.4252513361240864e+08   6.9282761065787479e+07   7.3843044652777782e+05
  -1.7798849038252711e+08   2.4221962966908294e+08   6.9191986225974604e+07   7.3843044722222222e+05
  -1.7774980613469112e+08   2.4191410166634867e+08   6.9101211025100306e+07   7.3843044791666663e+05
  -1.7751115264907914e+08   2.4160854961699894e+08   6.9010435463257164e+07   7.3843044861111115e+05
  -1.7727252992261717e+08   2.4130297350842693e+08   6.8919659539802000e+07   7.3843044930555555e+05
  -1.7703393795708752e+08   2.4099737334689075e+08   6.8828883254641026e+07   7.3843044999999995e+05
  -1.7679537675440902e+08   2.4069174913905993e+08   6.8738106607666239e+07   7.3843045069444447e+05
  -1.7655684631180534e+08   2.4038610087344718e+08   6.8647329598268524e+07   7.3843045138888888e+05
  -1.7631834663296083e+08   2.4008042856384209e+08   6.8556552226568654e+07   7.3843045208333328e+05
  -1.7607987771505687e+08   2.3977473219874483e+08   6.8465774491939113e+07   7.3843045277777780e+05
  -1.7584143956005529e+08   2.3946901178489178e+08   6.8374996394287884e+07   7.3843045347222220e+05
  -1.7560303216814214e+08   2.3916326732233283e+08   6.8284217933328018e+07   7.3843045416666672e+05
  -1.7536465554103649e+08   2.3885749881744266e+08   6.8193439108932167e+07   7.3843045486111112e+05
  -1.7512630967581981e+08   2.3855170625807160e+08   6.8102659920468435e+07   7.3843045555555553e+05
  -1.7488799457446837e+08   2.3824588965128878e+08   6.8011880367852151e+07   7.3843045625000005e+05
  -1.7464971023733574e+08   2.3794004899792421e+08   6.7921100450795591e+07   7.3843045694444445e+05
  -1.7441145666637543e+08   2.3763418430493242e+08   6.7830320169203803e+07   7.3843045763888885e+05
  -1.7417323385856482e+08   2.3732829556027091e+08   6.7739539522427842e+07   7.3843045833333337e+05
  -1.7393504181585103e+08   2.3702238277065441e+08   6.7648758510353595e+07   7.3843045902777778e+05
  -1.7369688053846645e+08   2.3671644593655667e+08   6.7557977132701918e+07   7.3843045972222218e+05
  -1.7345875002656546e+08   2.3641048505807224e+08   6.7467195389152959e+07   7.3843046041666670e+05
  -1.7322065028022304e+08   2.3610450013504738e+08   6.7376413279408559e+07   7.3843046111111110e+05
  -1.7298258129990572e+08   2.3579849116868010e+08   6.7285630803178072e+07   7.3843046180555550e+05
  -1.7274454308610445e+08   2.3549245816045088e+08   6.7194847960193694e+07   7.3843046250000002e+05
  -1.7250653563897192e+08   2.3518640111038968e+08   6.7104064750143707e+07   7.3843046319444443e+05
  -1.7226855895840475e+08   2.3488032001783523e+08   6.7013281172696732e+07   7.3843046388888895e+05
  -1.7203061304489544e+08   2.3457421488398981e+08   6.6922497227573536e+07   7.3843046458333335e+05
  -1.7179269789885798e+08   2.3426808571025637e+08   6.6831712914484873e+07   7.3843046527777775e+05
  -1.7155481352036572e+08   2.3396193249642342e+08   6.6740928233103305e+07   7.3843046597222227e+05
  -1.7131695990948060e+08   2.3365575524229038e+08   6.6650143183101304e+07   7.3843046666666667e+05
  -1.7107913706489792e+08   2.3334955394241560e+08   6.6559357763998345e+07   7.3843046736111108e+05
  -1.7084134499023336e+08   2.3304332861044723e+08   6.6468571975856513e+07   7.3843046805555560e+05
  -1.7060358368413770e+08   2.3273707924073386e+08   6.6377785818189792e+07   7.3843046875000000e+05
  -1.7036585314661252e+08   2.3243080583288163e+08   6.6286999290661506e+07   7.3843046944444440e+05
  -1.7012815337765118e+08   2.3212450838652915e+08   6.6196212392913617e+07   7.3843047013888892e+05
  -1.6989048437636146e+08   2.3181818689700565e+08   6.6105425124629781e+07   7.3843047083333333e+05
  -1.6965284614551720e+08   2.3151184137671700e+08   6.6014637485531755e+07   7.3843047152777773e+05
  -1.6941523868398240e+08   2.3120547181983051e+08   6.5923849475262366e+07   7.3843047222222225e+05
  -1.6917766199000522e+08   2.3089907821960345e+08   6.5833061093281388e+07   7.3843047291666665e+05
  -1.6894011606703278e+08   2.3059266058875549e+08   6.5742272339622185e+07   7.3843047361111105e+05
  -1.6870260091380867e+08   2.3028621892214274e+08   6.5651483213787973e+07   7.3843047430555557e+05
  -1.6846511652897048e+08   2.2997975321457496e+08   6.5560693715278961e+07   7.3843047499999998e+05
  -1.6822766291588566e+08   2.2967326347859403e+08   6.5469903844108619e+07   7.3843047569444450e+05
  -1.6799024007124501e+08   2.2936674970117316e+08   6.5379113599557430e+07   7.3843047638888890e+05
  -1.6775284799851406e+08   2.2906021189551476e+08   6.5288322981650256e+07   7.3843047708333330e+05
  -1.6751548669477835e+08   2.2875365005029500e+08   6.5197531989700601e+07   7.3843047777777782e+05
  -1.6727815616355544e+08   2.2844706417866713e+08   6.5106740623732142e+07   7.3843047847222222e+05
  -1.6704085640154865e+08   2.2814045426791942e+08   6.5015948883017436e+07   7.3843047916666663e+05
  -1.6680358741190153e+08   2.2783382032996255e+08   6.4925156767541237e+07   7.3843047986111115e+05
  -1.6656634919132903e+08   2.2752716235204810e+08   6.4834364276574999e+07   7.3843048055555555e+05
  -1.6632914174174950e+08   2.2722048034142157e+08   6.4743571409964107e+07   7.3843048124999995e+05
  -1.6609196506520602e+08   2.2691377430571836e+08   6.4652778167558268e+07   7.3843048194444447e+05
  -1.6585481916352403e+08   2.2660704425191772e+08   6.4561984549184956e+07   7.3843048263888888e+05
  -1.6561770403292590e+08   2.2630029016621283e+08   6.4471190554034270e+07   7.3843048333333328e+05
  -1.6538061966865468e+08   2.2599351203163189e+08   6.4380396181139484e+07   7.3843048402777780e+05
  -1.6514356607725990e+08   2.2568670987099695e+08   6.4289601430937447e+07   7.3843048472222220e+05
  -1.6490654325566962e+08   2.2537988367263851e+08   6.4198806302701354e+07   7.3843048541666672e+05
